10000 9000000 9000000 
3150002 6298631 3280797 6216532
1522676 8086410 1568147 7857990
1202975 4436537 1257413 4336408
846326 366372 1006651 314005
738979 2883001 847461 2816716
0 5347070 48008 5190171
1546354 5840719 1633264 5724743
488617 2499798 619303 2464869
4852862 373566 4951975 291737
7348691 8723410 7404376 8651092
4929905 8700583 4992077 8577329
1026531 9000000 1120900 8921220
5516403 6719029 5683885 6670124
1793210 4189547 1867281 4085452
3725927 1092353 3877056 1032420
573636 5242494 725031 5170291
8195781 3477459 8297861 3367260
8618508 2368476 8696509 2236143
7288971 6194975 7382829 6102532
279525 2601605 338595 2436164
5783905 1660677 5959478 1603293
4380404 2112010 4527816 2072494
3510397 4011262 3582302 3916244
5284873 8783374 5363175 8707268
8680752 5274327 8806828 5178737
6951272 8822503 7023959 8689338
3491310 6719029 3551562 6572289
0 939017 78488 883460
7659043 6695749 7715635 6544251
5534744 7237631 5635370 7162833
7425302 9000000 7470095 8758603
7259852 5475387 7363749 5423420
6307701 2319397 6464420 2253115
4637201 1372908 4744981 1310392
2874880 2834964 3028013 2796538
889308 4436537 952700 4270963
7511677 5869409 7594927 5769548
5980165 4711093 6025182 4473873
3442629 2146210 3491479 2052717
2851001 339903 2942095 295661
6467342 323143 6577943 245638
7748403 8280442 7853158 8220174
8259440 8678548 8349159 8559434
7217505 5978240 7348450 5931009
4532869 2329513 4680403 2258605
2022744 4494945 2170294 4436537
2477102 3445649 2550256 3292118
5414005 4461593 5532286 4388740
8091346 2966010 8174587 2819901
7115008 4008253 7200722 3869505
7901375 9000000 7983931 8948145
2070303 999024 2212019 918667
2408635 3758142 2550256 3690340
6342634 8690561 6399500 8572257
8635194 7245792 8732453 7170111
8010070 6566190 8081992 6455838
6646024 526768 6785462 451955
899678 195974 1006651 104295
2958245 2122281 3061632 2033461
5397593 8572257 5501226 8453780
583572 7934811 628055 7818969
7507484 7324598 7573448 7192293
4483441 6572395 4564937 6435045
3664087 4436537 3920591 4395991
2013913 8856252 2110220 8774125
4651195 3120185 4765211 3083522
1303908 4966711 1342638 4878730
3406900 227476 3529722 146843
8652372 7942866 8714088 7824718
3624168 6636885 3714510 6572289
6272437 7459776 6464420 7396022
7625364 6335435 7744093 6246153
2839477 4710351 2916401 4607949
4926584 1447933 5014989 1312483
8606323 940643 8778096 878754
7722774 7838780 7825858 7750790
5931494 4306381 5980165 4087035
7578293 4292982 7673106 4190481
1161536 4529842 1260671 4436537
4131116 2609165 4172916 2494301
3063140 3351031 3268972 3292118
4938792 4509569 5029598 4427230
327527 7944175 514377 7881394
3108084 7746707 3265293 7674171
0 1628276 121987 1562298
6033350 2780785 6182729 2726991
2626032 701106 2819317 662763
214925 5347070 257365 5190171
8133832 3566125 8221888 3477459
4544535 3953365 4627899 3884734
1755909 7194420 1872597 7103231
4060815 4656165 4115236 4501510
4988311 7724109 5154777 7650615
2020950 5357907 2126796 5270360
1206992 8746241 1279109 8622243
7289726 3473592 7363749 3334225
4028358 2926954 4060815 2762848
8259440 9000000 8349159 8875869
7152816 1815835 7272503 1743555
0 6887992 160346 6859516
1072532 59473 1162962 0
4470006 7495850 4542844 7359694
1578821 660366 1753257 607113
4199471 3477411 4253290 3355323
2948841 7945227 3138954 7915390
162535 7881394 255231 7792661
3784981 3416227 3979185 3368477
3486243 1732775 3577898 1634321
7488764 8003034 7601684 7893763
5535371 5845573 5650850 5802361
4954516 6605587 5029598 6487073
6827461 5407222 6955200 5338718
8618831 6582255 8724792 6496200
1006651 162402 1072532 0
7798418 6558134 7862997 6455838
1211125 4042037 1327131 3959250
6813523 1902025 6889075 1780704
6895347 2577000 6963346 2439179
46843 7924781 99541 7776940
4929905 7916720 5036865 7878146
3707160 6477601 3823605 6379677
5703093 4306381 5855978 4228993
7326235 4415392 7363749 4219096
4060815 3796951 4147178 3714170
1753257 544948 1802053 384863
2262678 615169 2354002 509883
2854049 5406430 3031567 5343173
5104107 3295611 5169212 3154891
2501843 929357 2574001 781729
4172984 7044588 4234431 6869129
1391544 1574849 1535331 1525086
8483349 5303520 8558154 5248266
8415350 2769363 8563485 2731994
3943821 1959781 3979927 1818536
990756 3880283 1055149 3722533
1979660 6926494 2026298 6789308
1588782 4549919 1641699 4436537
3250317 5849975 3341555 5724743
7081348 6064410 7217505 6015663
999647 3959309 1129168 3880283
3028013 3103275 3178365 3046882
8558154 7824718 8723885 7769563
8110075 1619134 8244713 1538880
2330561 6598282 2494824 6530164
5159957 2752754 5266873 2678414
3749958 4593744 3852805 4522130
5776114 1337964 5854709 1212623
8209720 2112010 8234782 1958273
3924096 5963569 4018503 5871520
4643668 3219227 4760869 3159511
1805582 191849 1878784 73530
5663909 2805675 5769677 2723164
2443635 3011878 2520095 2923177
6893970 5138385 6950462 4996421
6956171 1849649 7070412 1780704
8259440 8774539 8349159 8678548
2296401 8573592 2379472 8504145
7560356 8899599 7650266 8830352
2126796 5473773 2202435 5373851
1560862 8144489 1716304 8086410
2948841 7830630 2979380 7647699
1190461 3603765 1241464 3490365
4194592 6513730 4272946 6435045
2535225 781729 2626032 662763
7179875 6695749 7217505 6567843
6464420 8684633 6535071 8530714
6657028 5586633 6724817 5446728
5223718 6633875 5308026 6540377
7260604 8199101 7426307 8136878
344939 6793455 417361 6719029
1233079 6975214 1287269 6796592
3198767 6570106 3265573 6448258
5098797 3917338 5156549 3769029
278391 7345764 392696 7261874
7363749 2987029 7403278 2828495
4566007 7065660 4616383 6922927
3933582 4622902 3971435 4436537
6957083 8689338 7023959 8586731
2122013 4893537 2260447 4836006
5447400 2453084 5495007 2273131
4772492 4184824 4813677 4087035
3383089 7108725 3470767 6998776
4226288 5654931 4284833 5504241
1651497 2106569 1713540 2029033
8118807 2583319 8182123 2454531
1509558 1490919 1605749 1382951
3605958 225120 3793879 175357
3471997 8823107 3504908 8675706
3005126 8309336 3121417 8234344
6056484 1322147 6105687 1134311
6152732 5580589 6290287 5502733
7006493 5374380 7112724 5338718
4096501 3477411 4199471 3420185
2432337 3986259 2559643 3896233
1647911 8757554 1699130 8657896
391675 1606959 511827 1565488
6596098 643673 6646024 479938
1846809 7672032 1893116 7487544
8059062 1289731 8205917 1240233
7249046 1159186 7363491 1106394
1238337 3959250 1327131 3880283
4143743 3299917 4199471 3159511
1884957 847714 1958675 737973
3197389 2590935 3255084 2464390
5793641 1909554 5917482 1821642
6986199 1780704 7070412 1666407
8641461 6176992 8739233 6083215
7557689 3251025 7706960 3218799
5314603 4087035 5409839 3967420
7260604 8885666 7298799 8758603
8858509 1513267 9000000 1473880
5660049 9000000 5747374 8888170
8362799 5321724 8483349 5248266
2189886 5528572 2369471 5473773
8816528 7097432 8838734 6925799
1526279 5584095 1595717 5487240
6464420 4148266 6493785 3988895
2168651 1592941 2295640 1530301
6084933 3441581 6186065 3346468
1596673 2106569 1651497 2029033
2392319 9000000 2508234 8939658
7686757 3999655 7735350 3885826
3553549 8387355 3653541 8318983
4733935 2441967 4830771 2369256
5325109 5718232 5456664 5640572
3852805 4957488 3910146 4763070
5696704 8783374 5786865 8646431
5111260 8921110 5209843 8818578
5924006 6014279 6110564 5960899
1510265 8757554 1544841 8657896
5366151 3509805 5492294 3436383
4166612 1817177 4264757 1730973
1006651 340358 1116657 228637
4901074 5248190 5029598 5152097
7071298 7041563 7158318 6916428
6911512 8230953 6957321 8067185
5323345 4404140 5414005 4332898
3943821 1733685 4018874 1683199
8682544 8443155 8842869 8393665
4101744 7540871 4236927 7459969
8840623 6417327 9000000 6362663
1301818 2598792 1391544 2539701
4532869 2369256 4680403 2329513
4401488 324348 4488786 228192
5633163 1968859 5778351 1909554
1789945 3362178 1932986 3291705
4470006 8326002 4539294 8205159
5188553 7107738 5233732 6929955
1418658 4946430 1529215 4865667
812165 3880283 918784 3810644
8724792 6735352 8817914 6633257
8949761 7451918 9000000 7342766
6544323 1520361 6584747 1367074
738979 2104435 791679 1886862
3136249 8601635 3206388 8505715
6559304 8843307 6712908 8779497
1881774 2942558 1992081 2883673
162535 8080716 210756 7944175
1070584 2306404 1137666 2179449
738979 2963993 798528 2883001
8911554 491369 9000000 375458
3202660 4676442 3242669 4559333
8208115 3079355 8321766 3011862
866965 5347070 955726 5294401
5233770 5077090 5321238 4995650
5278412 4824810 5414005 4772450
8109379 6922124 8172038 6820415
1394839 3737712 1429989 3603765
6366487 4940711 6464420 4891833
1072553 1541090 1127512 1418455
6962585 806276 7071781 735751
590370 1354963 676317 1222243
6746898 3994519 6814018 3923073
2369471 4551093 2428210 4436537
3265293 7618720 3351538 7515053
1529691 7578091 1687177 7510813
1391544 2567933 1529949 2524062
6668677 1786953 6729315 1595911
6236982 8193469 6302626 8083003
7532158 319199 7657851 234522
6670719 2195718 6766369 2112010
0 8128583 38755 7924781
809158 682098 878353 516128
3409392 6414074 3478861 6298631
6514561 3801500 6630140 3725057
2874008 901240 2923548 658471
3390575 5502838 3425433 5343173
5381193 7437851 5433011 7237631
8427653 5769548 8558154 5732841
6110564 5887140 6184281 5732502
7091930 5144323 7141579 5045148
3342229 326813 3406900 243271
5454686 6009270 5578427 5917997
8353630 7679651 8434570 7591387
6873132 7156526 6942086 6992209
1119029 3298186 1215326 3187583
1827574 2708959 1881774 2644258
1578821 810951 1753257 741773
6999499 2309809 7060193 2173578
6586842 5769548 6657028 5665486
3341555 5763568 3501948 5717543
2898657 2396762 3094472 2333406
931795 8190922 1008057 8111947
5335779 4772450 5414005 4662136
4772492 4427230 4874330 4311475
1735065 6375449 1865315 6298631
1231821 2598792 1301818 2509026
8558154 8443155 8622797 8328707
2416090 2774237 2520095 2697935
5703093 4494656 5790261 4425627
5914242 7724109 5958648 7582271
1992081 2854790 2070303 2782331
7171689 2309809 7241071 2199348
2335753 7800236 2491895 7770893
2168435 7472947 2232343 7345764
6225833 1696636 6339683 1613271
5353023 1053606 5581396 1002591
1963304 8587472 2070306 8478340
133732 2796068 242422 2698376
5499492 3200309 5584310 3096377
2379472 8682973 2454019 8554011
3316304 2590935 3403938 2467872
4114483 8744710 4209187 8684192
4336878 8854998 4397062 8684192
7788978 8850835 7825321 8739140
931795 8622243 1051314 8574962
6668677 1346866 6813523 1289731
6666272 9000000 6712908 8899318
5720118 7830187 5778283 7724109
8778096 767895 8889657 681512
4060815 3645345 4152399 3541956
7930967 7113801 8079109 7078138
278391 6919428 371840 6837726
7676214 7679651 7784644 7589468
3434503 3869824 3510397 3815128
7259852 5423420 7363749 5338718
3404128 7945227 3481710 7830630
4009394 203244 4060815 122465
7477712 5611371 7539530 5503282
4929905 8577329 5034991 8509510
1260671 4529842 1342638 4436537
218373 3619388 284538 3445607
292175 291844 353074 183405
6089934 642438 6167769 560807
4397908 4739728 4469195 4623736
4060815 1106401 4264757 1053606
4929905 7764364 5036865 7724109
7112724 5498370 7182992 5338718
8086766 149408 8169043 63995
3920738 6185339 3965395 6053006
1047043 610717 1127512 516128
2491895 7989594 2600401 7916496
421722 532907 484426 352222
5877233 3989979 5980165 3876821
4284590 6719029 4338437 6597134
6194689 2652016 6232678 2477135
4907146 5509120 4945651 5376680
5278290 3571922 5366151 3474383
8342692 307344 8474099 240678
2152852 1362525 2295640 1299985
3924096 6053006 4060815 5963569
7023959 8388718 7167212 8313956
6054465 1807475 6091959 1669771
7888622 8391693 7983931 8318805
5980165 4157642 6136149 4118173
6594294 6163784 6668686 6069899
3407853 8316016 3553549 8234344
8945149 8632194 9000000 8443155
3493698 4522130 3604180 4436537
8124970 2112010 8209720 2000444
8493427 8559434 8558154 8445437
1391544 2716056 1453982 2567933
5454686 6082264 5560190 6009270
1980410 7995081 2021204 7865509
3643011 4011262 3777741 3925296
4425380 939915 4490103 783732
4829299 5609789 4899490 5509120
1661241 6719029 1729362 6583098
1911249 474890 2070303 408514
5036865 8056075 5152626 7963063
2354002 769215 2501843 708759
5460881 6868282 5534744 6719029
8110075 1443868 8308673 1399233
4930097 2441967 4979374 2258605
896312 2688714 1016986 2598792
3889480 8389731 3998808 8289887
6816242 4824967 6952125 4795575
8563485 2657098 8693017 2571963
4397908 5026367 4526156 4930673
3437973 1557600 3547282 1465650
4801859 1866180 4939427 1810799
2653238 2718044 2723517 2590935
4757466 8874781 4838914 8778295
1327131 4436537 1393691 4317429
1164232 6447779 1229898 6298631
5684817 3212872 5780753 3124646
937861 7345764 989549 7182990
2958245 2033461 3061632 1950202
3800275 5829689 3872340 5763568
1245169 2849035 1391544 2813372
1938569 3880283 1974622 3737757
6827461 5487925 6955200 5407222
7257499 7501272 7329842 7374775
6225833 1087812 6337503 1008655
8724792 6417327 8840623 6362663
4470006 7901150 4590033 7833232
3005126 8345479 3121417 8309336
2005473 5044553 2064006 4893537
8504166 7230244 8558154 7101237
8702496 7096686 8752066 6906556
7539869 681512 7574482 565873
2369471 5555426 2457134 5490093
6172875 6681370 6274051 6605306
8306377 6246153 8369408 6104194
825747 7345764 901214 7182990
5460881 7080374 5534744 6949037
1320788 7811149 1466635 7748874
1129168 4436537 1202975 4336408
1809123 2130954 1895271 2029033
4024144 3851823 4060815 3642160
1765158 6298631 1863685 6195996
1666281 3603765 1795157 3525718
4236927 7580543 4409063 7546595
3757490 2590935 3829761 2514834
7158318 7294310 7257499 7192293
6135460 5128924 6207294 5022427
0 8708005 75322 8619706
7800005 3498591 7907920 3385803
3915055 639148 4060815 573686
607208 2464869 686414 2337457
3178122 1684272 3260413 1557600
3674522 639148 3751507 579129
4018503 5963569 4060815 5871520
6145200 2532099 6194689 2355243
2501843 662763 2588310 536150
1596607 6854743 1634940 6762758
6325388 7249744 6402838 7139322
1956792 7573471 2044389 7459524
7661768 7908208 7722774 7779343
5936859 7138621 6022344 7052019
3876268 2477132 3930563 2346562
8558154 5494184 8640679 5349442
8932314 8345593 9000000 8204478
3526508 1273496 3562413 1101253
6522906 4342180 6576033 4219373
3990347 2762848 4060815 2669744
6095524 3286161 6186065 3183813
2660242 4154093 2784861 4063633
105148 1061694 236292 1015109
4637201 1549478 4741274 1447933
3260413 1751879 3348216 1670590
1148027 2598792 1231821 2456636
7363749 5056935 7483575 4955560
3463841 8528805 3553549 8458437
1656100 1850442 1733653 1789621
4705051 3956501 4821373 3875237
1455280 8337608 1528613 8234344
8003802 3526385 8133832 3477459
1127512 891001 1177498 805484
4651195 3083522 4765211 3005375
5703093 4693019 5826032 4604765
7739072 4518753 7833150 4449373
946609 1608695 1127512 1541090
4386106 8389608 4470006 8315628
473428 5434511 588705 5347070
2398961 6719029 2488325 6598282
6621527 7679651 6690200 7536048
8407198 8837066 8558154 8806982
2171424 71599 2331653 0
688061 3960083 738979 3862135
6788442 6808889 6951358 6735653
5161752 696277 5200847 554097
1137666 1874338 1221527 1797548
5006473 4087035 5156549 4036989
7092988 8313956 7202797 8230953
0 7541784 149933 7464568
5159608 1105595 5321493 1053606
1072532 228637 1112871 59473
2070303 3104650 2217929 3046020
4532302 4623736 4645383 4544644
6029921 5470644 6290287 5431340
2824993 5534366 2950588 5464647
8415938 2236143 8475073 2112010
6326529 3974050 6396019 3834005
6952125 4891778 7050268 4795575
2819058 5724743 2867755 5534366
3138954 7945227 3234558 7866275
8183561 3367260 8259037 3212957
1753257 737973 1810175 647124
5495007 2307316 5643181 2255467
7849987 1152470 7932065 1050256
4787475 7832178 4829587 7724109
7298713 8003034 7488764 7957866
6963346 2661447 7006491 2439179
2620722 2824234 2687331 2718044
2619880 8412217 2699231 8309534
2370469 6126681 2505912 6085221
6519809 8447502 6652477 8413685
1301818 2539701 1391544 2403520
7170784 1976210 7279771 1902025
4069057 7044588 4141891 6944976
1803549 5983913 1854303 5893453
2166564 4372840 2237854 4258240
7798926 6155666 7872614 6010323
4801859 1810799 4939427 1756843
863562 8018285 981735 7947908
7983931 8457510 8030498 8336582
1881552 1094122 1985440 974789
8577920 1116683 8673397 1045904
5159608 1185614 5321493 1136159
8759040 2236143 8848057 2112010
6399902 1289731 6469749 1224371
790223 8111947 893881 8018285
3784981 3245098 3837296 3079530
8531908 4163197 8701723 4102431
5949050 5434712 6029921 5309173
4484911 6128435 4566561 5991637
1118693 5750657 1274972 5687685
5776114 1455637 5855326 1337964
4509435 2193488 4641827 2112010
6159689 8425095 6291404 8342870
2529534 7345764 2619402 7277456
3950759 8081414 4063194 7995026
1589905 8657896 1699130 8583305
5029598 6420928 5093593 6345002
5832709 6315382 6022705 6261981
7276173 2676181 7363749 2571365
8331600 2112010 8416085 1992438
4291691 2399794 4333939 2258605
5514165 1637889 5595329 1552716
