8000 500000 500000 
17218 291823 21200 284577
194581 480894 198120 470607
209813 293181 217540 288852
50245 260453 54352 254270
120923 470727 130248 465870
474606 312346 483875 308732
418953 426602 425474 420309
304912 401436 308650 388848
43916 494306 45957 481062
295104 384470 299484 379036
497607 92112 500000 86475
454369 331846 459720 326477
185834 407708 188905 401514
208516 367917 213813 362226
337784 123707 341165 116229
424844 170947 428077 159571
224511 309747 233873 304787
433904 415512 438072 404960
324722 135181 328161 127873
260464 366907 264149 356595
194581 161547 201930 155989
428827 415840 433904 410296
104468 44909 106873 37063
221336 13102 225542 8164
430843 187196 437812 181190
290172 304407 297212 299128
317051 173921 321029 168148
310686 249304 313826 244928
90147 177689 98856 172766
254529 352737 257996 343064
106445 423852 115400 419575
438052 18671 441620 13012
167975 33861 176469 29616
457658 441703 460410 435684
410410 451267 418953 447920
74284 123475 76740 117474
286005 406571 294635 401436
332005 494310 336927 488005
0 407925 6362 402604
266710 385194 274872 381589
405920 49391 408277 42928
337621 335378 340528 325313
265064 255992 268266 246895
188218 445019 194581 439067
152786 139783 160441 134912
435366 201862 437812 190342
392067 408927 396253 399662
281861 153613 287637 148895
9249 143509 18000 140236
469398 49391 471832 38248
67399 252998 71177 248191
59045 151797 65015 148377
42873 74410 49880 68033
474593 60419 477343 53742
425309 262786 431820 259519
193331 50914 197005 46822
426393 478358 433791 472321
96349 306667 100329 301086
106873 8750 110819 0
417957 387055 423132 381037
159276 354302 164132 349098
464521 205139 477081 201862
248434 333748 254529 326206
302634 239307 310686 236916
365820 272880 370393 262786
201203 353007 209825 349680
425474 436490 432388 430421
48393 178223 52048 167766
354478 212059 360389 206201
236397 73158 239964 65359
184427 431145 194581 427503
252505 373300 254974 365085
25843 202048 31380 196896
315090 16983 320648 13970
42838 428257 48439 423530
151885 465856 157233 457880
267603 163834 281861 160880
152642 172084 160277 169178
233014 140784 242663 137832
244359 79925 256660 77600
201171 225744 206235 220270
348633 422275 353433 416455
467395 479028 469300 466884
114119 500000 117752 492078
310686 259663 318968 254323
351387 34122 355755 24722
86068 485208 92605 480310
374905 133390 377785 128991
30144 83442 42873 79779
279832 488085 287658 483930
425107 225585 429548 217184
234615 429064 239404 422067
72478 91759 74936 84245
322808 450034 332097 445417
344752 430138 346746 422275
67399 183805 69866 172953
53943 427382 63080 422597
175518 361835 178440 357306
276035 70179 283563 67954
349028 126366 352558 116229
438052 13012 444133 8479
365132 122159 372213 116229
451169 446743 460694 443748
312506 394536 323085 391657
332097 445210 339228 440562
493707 465198 500000 457812
367480 333647 369707 325649
50390 293057 58520 287571
293685 156492 302140 151272
139274 463742 147572 461285
415106 293736 427475 291237
492846 54769 500000 49391
297489 84747 303529 77646
151320 97460 161430 94452
9187 23904 13186 16880
159450 340420 169851 338752
251127 116229 254332 107394
251298 359650 254974 352737
394130 490171 398137 485690
23630 284577 28052 277558
103641 65650 106873 61629
67399 117474 79301 113920
393560 344352 397336 339988
153028 260156 157401 252332
9187 16880 13186 11575
139274 470727 147572 467840
487020 194965 490908 189789
367778 188603 374568 182122
415106 298048 421291 293736
207212 409579 212723 401879
324805 305385 330817 300882
376088 70221 384171 65025
382677 92111 388292 88820
21486 410031 30088 405714
376519 456880 385475 453571
371175 146674 372861 133390
213851 8164 225542 5889
436655 291237 441394 287127
71297 289385 76889 283997
418075 400015 423132 394895
433254 40939 438052 34088
67399 236773 74438 232384
39498 428257 42838 423530
247240 64184 252115 57196
308432 227793 315164 222778
208813 48720 213851 45347
35858 370062 40566 363043
9187 7957 17810 2433
116466 306667 120356 299367
356762 365235 364854 360282
397089 272237 400516 262786
119535 470727 120923 460869
279266 248604 283275 241650
125785 20766 132244 14099
341165 147766 347136 144805
341096 201769 343496 191831
126150 214696 131476 209364
381341 221687 384172 212898
243433 61316 247240 54378
164066 400309 168792 396582
7368 195050 11254 188247
181949 483038 186550 476079
198686 486113 205642 480894
424053 109349 428436 102624
320648 44581 323372 31785
125785 14099 131045 6697
222044 242383 224755 232655
363408 320716 369707 318015
491743 249290 500000 244330
42873 21144 54241 18253
112149 260306 115392 253072
493918 282059 500000 277754
427475 300828 431617 291237
177598 458083 180555 450589
220727 451094 224390 445975
410535 210699 413480 201862
347425 38218 351387 31049
469392 238954 472130 229387
262153 52321 273518 49391
369231 238844 374463 231378
319495 156131 328161 150926
221284 371280 223748 361280
265646 215746 273424 211990
186332 259330 190487 252221
214220 182221 215944 172829
311336 373407 317789 367743
399647 409865 406211 403299
228073 473968 236629 469352
365967 400785 374378 395933
25517 386357 31129 378525
419108 225585 425107 219868
80271 425668 85214 420244
296707 265894 305157 263818
403138 464170 406211 457601
125525 483956 130158 479527
317411 207734 322917 202671
411739 431372 418953 426298
369231 242346 374463 238844
483571 445173 486998 435684
173191 8182 177056 0
398589 222630 402824 217050
266061 478848 272602 473841
85214 444025 91018 436153
269284 331063 272457 321997
196719 75775 203405 71571
106193 324406 115081 319333
189161 396582 194581 390008
132723 470727 134661 461419
197005 37939 202479 29523
467036 15864 470525 8136
50202 309208 57976 306667
274801 37896 281641 32399
120356 355782 123332 340813
115176 357349 120356 352857
40356 459070 48690 456501
172750 116229 177739 109278
398631 497130 406211 493201
483875 305809 490782 301338
90147 306667 96349 299911
40113 214103 48344 209838
424022 318015 428951 309792
407100 86284 415650 84118
207040 231352 212668 225744
208725 37939 213851 32669
495857 150621 500000 145947
420785 16275 427740 10322
438052 3113 444133 0
97662 495858 104575 491034
348224 19091 355755 14571
481574 195941 487020 193234
337312 420685 341553 416455
472130 223436 474832 212269
297498 347752 304091 342779
341772 99204 347261 91224
72698 413161 75792 403367
54539 235694 58620 228777
201930 182221 206572 175170
429548 220481 437474 217094
57976 329222 62712 322281
311362 168148 313718 162098
446201 433414 451169 428900
304234 427679 309822 422055
5660 152419 15604 148885
314991 79509 318084 65940
339794 57499 346330 53096
451904 92753 456349 84118
303254 214496 310572 209938
351533 409441 358105 403295
152642 175784 160277 172084
440313 278336 443621 274006
157451 195018 162573 190225
199109 397899 207212 395586
274801 10710 284441 8377
207653 165436 215053 159523
341301 384967 348062 380361
334664 398078 340603 392753
25843 206711 35858 202048
313094 4294 320648 0
170722 173482 172630 165917
423132 386869 428827 381037
268231 356006 279832 352737
130248 470727 132723 453271
47196 209838 51742 205615
474319 485266 480048 479028
354173 222410 356836 212059
245626 318015 250074 313362
100825 491034 108148 488564
417030 255165 426184 251563
362858 459616 367587 451024
110512 193019 113927 182068
60388 460446 67339 453611
224631 247007 233696 242383
3655 433481 5235 424003
150205 208978 156629 203370
44110 410576 48439 401349
443184 151102 452929 146773
469127 229387 472130 221488
169851 333168 180355 330068
42873 26944 54241 22933
484503 116229 492445 112792
490776 242346 493229 237156
447250 26230 452207 21699
160427 462800 167900 458083
186614 434250 194581 431145
6362 414840 13440 411631
79742 182019 84092 172953
16237 71031 18593 60470
194581 257168 204911 254979
0 420484 8304 414840
82186 376364 89852 374496
458435 500000 463808 496434
456568 120118 465359 116229
491110 457812 494742 446319
440896 448590 446068 441211
422489 349946 429165 343738
374463 237892 381916 234422
449528 326477 452880 321271
5925 326485 13276 323810
349573 327772 351776 318015
313716 491821 318512 488085
70283 420244 75792 413161
181794 203304 187211 198152
128203 165917 134212 160828
389535 65025 398242 61006
232766 21895 240634 18706
28640 469283 38097 465065
243291 122597 252050 120700
306100 122734 309468 116229
403909 60343 407837 49391
0 123739 5628 117091
335091 215920 349752 213675
464832 313265 471717 308732
472157 161619 478742 159571
464625 238954 469392 229387
405696 20141 408277 12660
348062 385349 356892 381179
89037 118354 97089 116317
346635 483376 352082 477099
148228 40540 155680 36753
227215 92340 231603 88248
120356 149489 125102 145469
337784 131971 341165 123707
84092 133178 89300 129994
390825 18980 394869 8275
46497 167766 59045 165093
128417 314134 136120 309584
350120 110018 353602 99204
353602 116229 357461 106669
175266 158321 179587 152926
148203 291767 153457 284946
180283 377185 182191 368523
188321 158321 194581 154706
189138 289960 194581 282238
476064 134703 481858 128610
311547 311433 315839 305385
467001 258373 473067 253676
18218 97695 20985 90956
312168 25150 316909 16983
115128 43922 120356 39078
128431 116229 141474 113326
226953 81044 229857 72575
415650 95164 423515 90134
496924 201862 500000 194965
329369 379622 338133 375620
151065 483038 154793 474177
79662 11653 82611 0
9963 299231 14620 291823
130158 481820 137309 477585
160441 158353 165062 148340
104002 234607 110355 231517
297212 287408 302646 281343
156186 500000 164602 494595
441394 314270 444085 306939
462192 405134 465416 400246
203631 297761 212249 293181
189672 296838 194581 289960
157523 322950 169851 320189
189279 146338 194581 138006
0 316852 6927 314224
217540 293181 220873 282283
102654 92724 106873 88524
183012 5895 187889 0
153812 416490 156022 409253
20985 116810 25226 108252
287525 401436 293993 396228
296711 216701 303254 214744
31916 165657 40085 162068
94441 379439 104586 376364
463320 60419 466927 53742
106720 110442 113592 105446
369881 231378 374463 224029
239262 325493 243755 318015
269908 458196 272795 445303
315249 463523 320079 458789
287014 92340 293365 88033
360389 281167 365820 274495
205859 293181 209813 282283
411919 144933 415960 140255
288123 458930 297093 457088
365845 231378 369881 225533
283563 69101 286719 61222
346330 69922 350565 62833
125072 443555 130248 439854
425193 397289 428827 386869
96822 427671 101766 424059
98433 80666 101695 72980
451169 389858 458842 385349
76792 249231 84070 246200
199485 453008 205642 447748
200670 374495 208795 371280
79742 193052 84092 186623
12540 356422 17860 348548
62215 306667 67399 298425
322917 217538 330067 211212
131370 141768 136308 134270
299831 275791 310686 272113
417030 251563 421605 242346
390571 221687 395171 214379
6512 117091 11434 108538
72426 113920 84092 110843
441394 298967 450820 294677
176469 33861 181102 29616
482277 89096 487161 84118
272795 458196 276778 450372
113690 378886 120356 376364
374378 432039 378542 427648
279806 98672 283206 92340
350117 91224 360529 89063
474187 288492 483875 285690
85731 387807 89653 376364
199013 428846 207794 424090
284631 209251 291215 206641
20985 134794 31916 130792
356892 380564 362209 373551
378087 339337 383798 333647
74936 97261 79971 88181
357458 312198 360389 305385
394508 377442 399279 370599
403986 102624 407100 95364
0 236743 9427 233715
87958 37777 94355 35150
239480 236916 245636 231458
343496 201326 346465 191831
335332 207849 341104 201769
420848 335738 428475 330765
262166 402437 266771 397840
235624 30432 240290 21895
218296 170093 222918 165436
266391 182221 270439 175111
144578 161209 150502 155714
283275 254589 285875 246223
274202 393306 279832 385194
173217 396582 180469 390008
378415 116229 388969 112083
98433 72980 101695 65650
465931 26960 469398 15864
351687 440562 358925 437944
321029 182221 325987 174231
231000 262182 233696 251608
266604 331063 269284 321997
277257 293181 283275 286515
166501 98713 172750 92340
455561 285137 460646 278336
120356 381154 130959 378438
216703 460920 220727 455014
374378 394371 385475 392212
111618 336561 120356 334751
199943 220270 207900 215385
393560 365235 401870 360006
242349 92340 249045 86759
210507 253557 215361 245720
57954 217402 61098 210157
42873 14195 54548 12392
375837 379375 378999 371491
397512 116229 403708 111172
107473 260306 112149 253072
385475 383420 391283 377442
330067 236916 338480 232666
101603 396582 109970 391799
100334 449160 108482 444025
220727 433433 224653 429064
127071 309584 132283 302323
396253 398833 398779 390172
40603 390962 46473 386265
144966 403025 150023 396582
482771 450680 486998 445173
261338 191147 266503 182221
269908 438167 276802 432799
398897 437298 406211 432835
150201 393767 158998 392391
208721 391624 214143 388094
333012 338849 340615 335378
58618 50075 64240 45209
259234 306834 267949 304026
17860 372551 24762 368861
417030 262786 421367 255165
124682 416490 133151 411390
194581 166211 201930 161547
297241 422055 301477 414214
160427 458083 172153 454675
431492 381037 437978 376793
441357 229387 446402 223976
279832 347752 287203 342779
252946 471169 257974 464928
465785 221488 469231 212269
479259 364377 484543 356666
233045 485448 236629 477840
39663 306667 44563 298282
494319 49391 500000 43289
19962 477984 25342 471628
220203 220270 225323 215678
220727 473893 225507 465826
115304 163262 120356 156016
378410 303171 382023 291237
432268 58951 440773 57189
